Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
231419,10244282,HY249301,5/6/2015 10:19,055XX S HONORE ST,2022,NARCOTICS,POSS: COCAINE,RESIDENCE,TRUE,FALSE,715,7,15,67,18,1164964,1867901,2015,5/12/2016 15:48,41.79312276,-87.67062977,"(41.793122759, -87.670629773)"
231636,10244296,HY418009,9/10/2015 13:15,005XX E 61ST ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,313,3,20,42,18,1180719,1864679,2015,5/12/2016 15:48,41.7839335,-87.6129572,"(41.783933495, -87.612957199)"
231944,10244303,HY418911,9/11/2015 8:45,031XX W POLK ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1134,11,24,27,18,1155571,1896200,2015,5/12/2016 15:48,41.87097224,-87.70431332,"(41.870972237, -87.704313319)"
232009,10244309,HY419152,9/11/2015 11:55,040XX W MADISON ST,2018,NARCOTICS,MANU/DELIVER:SYNTHETIC DRUGS,SIDEWALK,TRUE,FALSE,1115,11,28,26,18,1149521,1899707,2015,5/12/2016 15:48,41.88071535,-87.72643416,"(41.880715353, -87.726434156)"
232292,10510259,HZ251822,5/5/2016 2:50,021XX N LARAMIE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2515,25,37,19,08B,1141369,1913815,2016,5/12/2016 15:50,41.91958364,-87.75601938,"(41.919583641, -87.756019375)"
232598,10244327,HY419622,9/11/2015 18:40,062XX S ARTESIAN AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,TRUE,FALSE,825,8,15,66,18,1161107,1863312,2015,5/12/2016 15:48,41.78061065,-87.68489996,"(41.780610645, -87.684899958)"
232705,10244347,HY419760,9/11/2015 20:23,066XX S SEELEY AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,TRUE,FALSE,726,7,15,67,18,1163837,1860713,2015,5/12/2016 15:48,41.77342171,-87.67496419,"(41.773421714, -87.674964191)"
232793,10245517,HY419808,9/11/2015 20:20,056XX S LAFLIN ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,713,7,16,67,18,1167297,1867433,2015,5/12/2016 15:48,41.79178884,-87.6620883,"(41.791788842, -87.662088297)"
232923,10245538,HY420329,9/12/2015 10:40,013XX S ALBANY AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1022,10,24,29,18,1155927,1893547,2015,5/12/2016 15:48,41.86368496,-87.70307782,"(41.863684959, -87.70307782)"
233184,10245556,HY420849,9/12/2015 19:08,011XX S RICHMOND ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1135,11,28,29,18,1156861,1895067,2015,5/12/2016 15:48,41.86783713,-87.69960796,"(41.867837131, -87.699607959)"
233316,10245596,HY420899,9/12/2015 19:13,011XX W 64TH ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,TRUE,FALSE,724,7,16,68,18,1169892,1862362,2015,5/12/2016 15:48,41.77781743,-87.6527201,"(41.777817429, -87.652720097)"
233338,10245610,HY421554,9/13/2015 11:15,046XX S PAULINA ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,924,9,3,61,18,1165790,1873910,2015,5/12/2016 15:48,41.80959465,-87.66743021,"(41.809594651, -87.667430208)"
233403,10245631,HY422051,9/13/2015 19:11,069XX S JUSTINE ST,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,TRUE,FALSE,734,7,17,67,18,1167202,1858723,2015,5/12/2016 15:48,41.76788954,-87.66268573,"(41.767889544, -87.662685731)"
233752,10378508,HZ114792,1/14/2016 0:34,073XX S JEFFERY BLVD,453,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,STREET,TRUE,FALSE,333,3,5,43,04B,1190812,1856754,2016,5/12/2016 15:48,41.76194868,-87.57620889,"(41.761948684, -87.57620889)"
234095,10382062,HZ118144,1/16/2016 16:30,038XX W DIVISION ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,1112,11,27,23,24,1150685,1907730,2016,5/12/2016 15:48,41.90270863,-87.7219501,"(41.90270863, -87.7219501)"
234117,10413572,HZ151289,2/13/2016 15:00,002XX W WASHINGTON ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,122,1,42,32,6,1174561,1900806,2016,5/12/2016 15:48,41.88320837,-87.63445694,"(41.883208368, -87.634456935)"
234314,10424384,HZ162384,2/15/2016 21:45,049XX W ARGYLE ST,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,TRUE,FALSE,1623,16,45,12,26,1142555,1932793,2016,5/12/2016 15:48,41.97163904,-87.75118821,"(41.971639038, -87.751188209)"
234882,10441223,HZ179983,3/8/2016 21:00,008XX N MICHIGAN AVE,462,BATTERY,AGG PRO EMP HANDS SERIOUS INJ,RESIDENCE,TRUE,FALSE,1833,18,42,8,04B,1177338,1906181,2016,5/12/2016 15:48,41.89789513,-87.62409661,"(41.897895128, -87.624096605)"
235122,10476997,HZ216209,4/5/2016 22:43,079XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,623,6,6,44,15,1177672,1852176,2016,5/12/2016 15:48,41.7496934,-87.62450631,"(41.749693401, -87.624506314)"
235166,10477067,HZ216227,2/16/2016 23:30,065XX S MOZART ST,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,TRUE,FALSE,831,8,15,66,2,,,2016,5/12/2016 15:48,,,
235427,10485091,HZ224926,4/13/2016 19:45,062XX S DAMEN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,TRUE,FALSE,714,7,15,67,04A,1164101,1863230,2016,5/12/2016 15:48,41.78032315,-87.67392567,"(41.780323147, -87.673925674)"
235580,10486398,HZ226184,4/14/2016 18:35,050XX N BROADWAY,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,TRUE,FALSE,2033,20,48,3,14,1167408,1933509,2016,5/12/2016 15:48,41.97310398,-87.65977967,"(41.973103978, -87.659779667)"
235712,10493698,HZ233374,3/25/2016 12:00,060XX W GIDDINGS ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,TRUE,FALSE,1622,16,38,15,26,,,2016,5/12/2016 15:48,,,
236879,10497390,HZ238719,4/24/2016 19:53,114XX S YALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,522,5,34,49,15,1176656,1829092,2016,5/12/2016 15:48,41.68637069,-87.62892144,"(41.686370686, -87.628921436)"
236989,10498177,HZ239284,4/25/2016 0:30,102XX S PEORIA ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2232,22,34,73,6,1172121,1836943,2016,5/12/2016 15:48,41.70801561,-87.64529363,"(41.708015607, -87.645293629)"
237120,10502338,HZ243321,4/25/2016 9:00,008XX N LAWLER AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,FALSE,FALSE,1531,15,37,25,10,1142536,1905109,2016,5/12/2016 15:48,41.89567177,-87.7519484,"(41.895671772, -87.751948398)"
237902,10505925,HZ247508,5/1/2016 19:03,010XX W 79TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,TRUE,FALSE,612,6,17,71,15,1170874,1852437,2016,5/12/2016 15:48,41.7505606,-87.64940937,"(41.7505606, -87.649409369)"
238012,10505953,HZ247559,5/1/2016 19:13,048XX W IRVING PARK RD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,1634,16,45,15,15,1143256,1926151,2016,5/12/2016 15:48,41.95339974,-87.74877713,"(41.953399738, -87.748777127)"
238687,10506753,HZ248486,5/2/2016 11:00,020XX W JACKSON BLVD,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1225,12,2,28,6,1162659,1898621,2016,5/12/2016 15:48,41.8774702,-87.67822288,"(41.877470199, -87.678222877)"
239058,10507711,HZ249461,9/15/2015 20:15,053XX S INDIANA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,FALSE,FALSE,231,2,3,40,26,1178505,1869684,2015,5/12/2016 15:48,41.79771831,-87.62092242,"(41.79771831, -87.620922418)"
239363,10507784,HZ249339,3/1/2015 9:00,001XX S WACKER DR,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,FALSE,FALSE,122,1,2,32,26,1173883,1899742,2015,5/12/2016 15:48,41.88030381,-87.63697827,"(41.88030381, -87.636978269)"
240102,10508192,HZ249799,9/1/2015 12:00,117XX S BISHOP ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,524,5,34,53,26,1168775,1826957,2015,5/12/2016 15:48,41.6806851,-87.65783364,"(41.6806851, -87.657833641)"
240146,10508207,HZ249823,9/8/2015 20:00,0000X S RIVERSIDE PLZ,810,THEFT,OVER $500,OTHER,FALSE,FALSE,121,1,2,28,6,1173399,1900180,2015,5/12/2016 15:48,41.88151647,-87.63874243,"(41.881516473, -87.638742433)"
240190,10508291,HZ250030,11/23/2015 9:00,034XX W JACKSON BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1133,11,28,27,11,1153392,1898475,2015,5/12/2016 15:48,41.87725862,-87.71225281,"(41.877258619, -87.712252814)"
240322,10508339,HZ249902,5/3/2016 13:58,118XX S EMERALD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,524,5,34,53,15,1173448,1826415,2016,5/12/2016 15:48,41.67909595,-87.6407441,"(41.679095953, -87.640744099)"
240494,10509266,HZ250894,11/3/2015 7:00,014XX N SEDGWICK ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,1821,18,27,8,11,1173383,1909988,2015,5/12/2016 15:48,41.90843054,-87.63850953,"(41.908430535, -87.638509526)"
241685,10509684,HZ251005,12/25/2015 8:00,0000X N WALLER AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,1513,15,29,25,20,1138158,1899796,2015,5/12/2016 15:48,41.8811725,-87.76815656,"(41.881172502, -87.768156563)"
241793,10509824,HZ251293,7/31/2015 12:00,029XX W PETERSON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,2413,24,50,2,11,1155455,1939729,2015,5/12/2016 15:48,41.99042144,-87.70356536,"(41.990421443, -87.703565357)"
242116,10509982,HZ251129,4/29/2015 13:20,026XX N KEDZIE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,FALSE,FALSE,1412,14,35,22,11,1154485,1917190,2015,5/12/2016 15:48,41.92859251,-87.70773849,"(41.92859251, -87.707738486)"
242811,10509997,HZ250767,5/3/2015 13:00,022XX W MARQUETTE RD,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,832,8,17,66,5,1162613,1860187,2015,5/12/2016 15:48,41.77200392,-87.67946577,"(41.772003922, -87.679465774)"
242855,10510576,HZ251972,11/18/2015 20:00,015XX N ASTOR ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1824,18,43,8,08B,1176342,1910561,2015,5/12/2016 15:48,41.90993658,-87.62762243,"(41.909936584, -87.627622427)"
242877,10510809,HZ251984,5/3/2016 12:35,001XX S DEARBORN ST,870,THEFT,POCKET-PICKING,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1175959,1899607,2016,5/12/2016 15:48,41.87988689,-87.62935957,"(41.879886887, -87.629359567)"
242898,10511061,HZ252282,11/1/2015 22:00,016XX S DRAKE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1021,10,24,29,08A,1152972,1891647,2015,5/12/2016 15:48,41.85853016,-87.71397583,"(41.858530159, -87.713975828)"
242942,10511201,HZ252370,10/14/2015 17:30,077XX N SHERIDAN RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,2422,24,49,1,11,1165371,1951231,2015,5/12/2016 15:48,42.02177727,-87.66676283,"(42.021777267, -87.666762834)"
242986,10511207,HZ252319,11/3/2015 0:00,084XX S VERNON AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,632,6,6,44,11,1180829,1849073,2015,5/12/2016 15:48,41.74110647,-87.61303302,"(41.741106467, -87.613033019)"
243794,10511321,HZ252531,10/7/2015 7:30,014XX E MARQUETTE RD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,321,3,20,42,14,1186931,1861526,2015,5/12/2016 15:48,41.77513633,-87.5902819,"(41.775136329, -87.590281897)"
243838,10511425,HZ252710,12/31/2015 7:00,0000X N MENARD AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1513,15,29,25,5,1137714,1899746,2015,5/12/2016 15:48,41.88104331,-87.76978814,"(41.881043308, -87.769788137)"
244293,10511438,HZ252237,11/27/2015 10:00,047XX N LAMON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1623,16,45,15,11,1142845,1930984,2015,5/12/2016 15:48,41.96666958,-87.75016711,"(41.966669584, -87.750167105)"
244337,10511509,HZ251943,12/9/2015 12:00,025XX N ASHLAND AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1931,19,32,7,6,1165238,1916923,2015,5/12/2016 15:48,41.92763776,-87.6682325,"(41.927637759, -87.668232503)"
244424,10511568,HZ252865,9/15/2015 7:00,032XX S BELL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,912,9,12,59,11,1161885,1882985,2015,5/12/2016 15:48,41.83457964,-87.68150063,"(41.834579639, -87.681500633)"
244841,10511824,HZ253167,5/6/2015 3:18,032XX E 89TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,FALSE,424,4,10,46,14,1199354,1846574,2015,5/12/2016 15:48,41.73380349,-87.5452439,"(41.733803485, -87.5452439)"
245814,10512565,HZ253710,9/1/2015 12:00,023XX W VAN BUREN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1225,12,2,28,11,1160855,1898111,2015,5/12/2016 15:48,41.87610831,-87.68486083,"(41.876108306, -87.684860827)"
246055,10512666,HZ253800,9/6/2015 15:00,022XX E 96TH ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,OTHER,FALSE,FALSE,431,4,7,51,20,1192857,1841963,2015,5/12/2016 15:48,41.72131125,-87.56919523,"(41.721311249, -87.569195234)"
246357,10512671,HZ253948,5/16/2015 0:00,020XX S CLARK ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,131,1,3,33,11,1175819,1890453,2015,5/12/2016 15:48,41.85477087,-87.63014895,"(41.854770868, -87.630148953)"
247465,10513338,HZ254754,5/7/2015 6:00,018XX S WABASH AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,FALSE,FALSE,131,1,3,33,26,1177049,1891470,2015,5/12/2016 15:48,41.85753386,-87.62560361,"(41.857533855, -87.625603607)"
247487,10513642,HZ254477,4/25/2016 0:01,061XX N RAVENSWOOD AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,2413,24,40,2,20,1163121,1940918,2016,5/12/2016 15:48,41.99352594,-87.67533456,"(41.993525942, -87.675334561)"
248404,10513682,HZ255119,6/15/2015 10:00,062XX S WESTERN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,825,8,15,66,11,1161443,1863213,2015,5/12/2016 15:48,41.78033202,-87.68367086,"(41.780332016, -87.683670856)"
248514,10513860,HZ255470,5/4/2016 1:30,023XX W FULLERTON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,1432,14,32,22,7,1160058,1915887,2016,5/12/2016 15:48,41.92490358,-87.68729564,"(41.924903583, -87.687295639)"
248536,10513866,HZ255455,5/1/2016 16:00,066XX S MICHIGAN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,FALSE,FALSE,322,3,20,69,7,1178078,1861132,2016,5/12/2016 15:48,41.77426047,-87.62274747,"(41.774260472, -87.622747468)"
248623,10513890,HZ255592,5/4/2016 0:00,025XX N LOTUS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,FALSE,FALSE,2515,25,30,19,7,1139620,1916315,2016,5/12/2016 15:48,41.92647604,-87.76238439,"(41.926476042, -87.762384387)"
248666,10513995,HZ255820,5/1/2016 8:00,010XX W 20TH PL,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1235,12,25,31,18,1169836,1890331,2016,5/12/2016 15:48,41.85456844,-87.65211253,"(41.854568443, -87.652112534)"
249445,10514091,HZ255940,5/2/2016 9:00,067XX N CALIFORNIA AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2412,24,50,2,6,1156443,1944528,2016,5/12/2016 15:48,42.00357011,-87.69980067,"(42.003570105, -87.699800669)"
249859,10514123,HZ255986,5/4/2016 9:00,066XX N NEWGARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2432,24,40,1,14,1165398,1944110,2016,5/12/2016 15:48,42.00223655,-87.6668675,"(42.002236549, -87.666867496)"
250012,10514133,HZ253596,4/29/2016 12:00,006XX N DRAKE AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1121,11,27,23,6,1152602,1904061,2016,5/12/2016 15:48,41.89260283,-87.71500571,"(41.892602831, -87.715005706)"
250902,10514234,HZ256133,5/2/2016 9:00,044XX S GREENWOOD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,222,2,4,39,11,1184334,1875703,2016,5/12/2016 15:48,41.81410035,-87.59935831,"(41.81410035, -87.59935831)"
251031,10514255,HZ256043,5/2/2016 11:50,064XX S ARTESIAN AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,825,8,15,66,3,1161145,1861984,2016,5/12/2016 15:48,41.77696564,-87.68479736,"(41.776965643, -87.684797361)"
251053,10514273,HZ256184,4/30/2016 10:00,007XX W 47TH PL,460,BATTERY,SIMPLE,SIDEWALK,FALSE,TRUE,935,9,11,61,08B,1172185,1873372,2016,5/12/2016 15:48,41.80797996,-87.64399028,"(41.807979957, -87.643990278)"
251096,10514274,HZ256161,4/30/2016 21:00,024XX W 34TH PL,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,FALSE,FALSE,911,9,12,59,2,1160732,1881736,2016,5/12/2016 15:48,41.83117617,-87.68576586,"(41.831176173, -87.68576586)"
251991,10514327,HZ256265,5/1/2016 9:00,063XX W 64TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,812,8,23,64,26,1135306,1861413,2016,5/12/2016 15:48,41.7758944,-87.77953767,"(41.775894398, -87.779537667)"
252035,10514378,HZ256352,4/12/2016 9:00,010XX N STATE ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1824,18,42,8,6,1176182,1907168,2016,5/12/2016 15:48,41.90062965,-87.62831264,"(41.900629649, -87.628312638)"
252167,10514383,HZ256317,4/28/2016 15:40,027XX E 80TH ST,460,BATTERY,SIMPLE,RESIDENCE,FALSE,TRUE,422,4,7,46,08B,1196019,1852459,2016,5/12/2016 15:48,41.75003554,-87.55726702,"(41.750035543, -87.557267019)"
252233,10514413,HZ256368,4/25/2016 16:00,050XX N SHERIDAN RD,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,2024,20,46,3,6,1168713,1934093,2016,5/12/2016 15:48,41.97467824,-87.65496392,"(41.974678235, -87.654963918)"
252364,10514631,HZ256562,3/29/2016 9:00,034XX S CALIFORNIA AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER COMMERCIAL TRANSPORTATION,FALSE,FALSE,911,9,12,58,11,,,2016,5/12/2016 15:48,,,
254482,10514765,HZ256913,4/22/2016 0:30,105XX S MORGAN ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,FALSE,FALSE,2232,22,34,73,20,1171515,1835028,2016,5/12/2016 15:48,41.70277382,-87.64756867,"(41.702773821, -87.647568673)"
254591,10514916,HZ257044,4/28/2016 10:00,042XX W FILLMORE ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,TRUE,1132,11,24,29,26,1148276,1895031,2016,5/12/2016 15:48,41.86790793,-87.7311262,"(41.867907932, -87.731126198)"
255026,10514919,HZ257031,5/4/2016 12:44,078XX S WINCHESTER AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,611,6,18,71,6,1164720,1852711,2016,5/12/2016 15:48,41.75144452,-87.67195284,"(41.751444519, -87.671952841)"
255200,10514956,HZ257107,4/25/2016 0:01,015XX N WESTERN AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER,FALSE,FALSE,1424,14,1,24,14,1160128,1910223,2016,5/12/2016 15:48,41.90935971,-87.68719523,"(41.909359705, -87.687195228)"
255222,10515031,HZ257130,4/30/2016 10:00,018XX N CLARK ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1814,18,43,7,6,1174553,1912486,2016,5/12/2016 15:48,41.91525907,-87.63413676,"(41.915259074, -87.634136763)"
255332,10515038,HZ527182,4/16/2016 10:00,016XX W NELSON ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1931,19,32,6,6,1164828,1920312,2016,5/12/2016 15:48,41.93694608,-87.66964269,"(41.936946083, -87.669642685)"
255354,10515118,HZ257248,4/16/2016 14:00,124XX S EMERALD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,523,5,34,53,11,1173578,1822439,2016,5/12/2016 15:48,41.66818229,-87.64038528,"(41.66818229, -87.640385283)"
255486,10515128,HZ257229,4/18/2016 16:00,006XX W FULTON MARKET,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1214,12,27,28,11,1171746,1902094,2016,5/12/2016 15:48,41.88680517,-87.64475574,"(41.886805165, -87.644755744)"
255661,10515135,HZ251137,5/4/2016 13:47,001XX W ROOSEVELT RD,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,123,1,2,32,08A,1175232,1895031,2016,5/12/2016 15:48,41.86734639,-87.63216624,"(41.867346388, -87.632166244)"
256250,10515165,HZ257276,5/4/2016 16:00,063XX N OAKLEY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,FALSE,FALSE,2413,24,50,2,7,1159829,1942078,2016,5/12/2016 15:48,41.9967778,-87.68741165,"(41.996777795, -87.687411648)"
256470,10515167,HZ257256,5/4/2016 14:00,063XX N OAKLEY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,FALSE,FALSE,2413,24,50,2,7,1159829,1942078,2016,5/12/2016 15:48,41.9967778,-87.68741165,"(41.996777795, -87.687411648)"
256599,10515173,HZ257194,4/25/2016 9:00,032XX N LAKE SHORE DR,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,FALSE,FALSE,1925,19,44,6,10,1173062,1921867,2016,5/12/2016 15:48,41.94103415,-87.63933554,"(41.941034149, -87.639335535)"
256752,10515198,HZ257206,4/27/2016 10:30,017XX W PRYOR AVE,3960,INTIMIDATION,INTIMIDATION,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2212,22,19,75,26,1166533,1831078,2016,5/12/2016 15:48,41.69204178,-87.66592364,"(41.692041778, -87.665923635)"
256772,10515241,HZ257290,5/1/2016 4:16,046XX S LAKE PARK AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,STREET,FALSE,FALSE,222,2,4,39,17,1185932,1874445,2016,5/12/2016 15:48,41.81061071,-87.59353651,"(41.810610708, -87.593536505)"
256860,10515263,HZ257341,5/2/2016 21:11,010XX W DAKIN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1923,19,44,6,11,1168616,1926373,2016,5/12/2016 15:48,41.95349641,-87.65554518,"(41.953496407, -87.655545182)"
256903,10515269,HZ257329,5/2/2016 7:00,051XX S LOREL AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,814,8,23,56,6,1141562,1870107,2016,5/12/2016 15:48,41.79963938,-87.75638939,"(41.799639378, -87.756389388)"
256991,10515322,HZ257404,4/14/2016 18:00,048XX N LONG AVE,560,ASSAULT,SIMPLE,PARK PROPERTY,FALSE,FALSE,1623,16,45,11,08A,1139465,1931490,2016,5/12/2016 15:48,41.96812055,-87.76258263,"(41.968120549, -87.762582634)"
257143,10515338,HZ257422,5/4/2016 9:00,081XX S TROY ST,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,835,8,18,70,6,1156798,1850367,2016,5/12/2016 15:48,41.74517565,-87.7010465,"(41.745175646, -87.701046502)"
257209,10515348,HZ257457,5/4/2016 10:00,004XX N LA SALLE DR,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1831,18,42,8,6,1175066,1903064,2016,5/12/2016 15:48,41.88939315,-87.63253485,"(41.889393149, -87.632534851)"
258099,10515350,HZ257328,5/2/2016 10:30,078XX S EMERALD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,621,6,17,71,11,1172663,1852766,2016,5/12/2016 15:48,41.75142421,-87.64284397,"(41.751424208, -87.642843973)"
258250,10515354,HZ257442,4/24/2016 7:00,011XX S LAFLIN ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,FALSE,1231,12,2,28,11,1166546,1895280,2016,5/12/2016 15:48,41.86821992,-87.66404656,"(41.868219921, -87.664046556)"
258470,10515361,HZ257451,5/2/2016 13:00,016XX N CAMPBELL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1434,14,1,24,08B,1159445,1910914,2016,5/12/2016 15:48,41.91126995,-87.68968522,"(41.911269954, -87.689685222)"
